t_sec,gaze_speed_dps,is_fixation,pred_confidence,hand_speed
12.537,4.730,1,0.477,0.477
12.602,4.730,1,0.255,0.255
12.731,10.801,1,0.205,0.205
175.833,13.120,1,0.217,0.217
175.901,11.206,1,0.210,0.210
178.018,19.468,1,0.267,0.267
178.968,10.321,1,0.702,0.702
179.030,10.321,1,0.404,0.404
181.243,9.230,1,0.307,0.307
181.369,2.702,1,0.310,0.310
189.854,21.207,1,0.217,0.217
189.919,21.207,1,0.260,0.260
189.985,23.063,1,0.371,0.371
191.179,39.996,1,0.346,0.346
191.247,36.810,1,0.332,0.332
191.644,23.511,1,0.225,0.225
191.839,47.606,1,0.263,0.263
191.911,47.606,1,0.254,0.254
191.979,48.144,1,0.208,0.208
192.048,31.654,1,0.254,0.254
192.456,26.397,1,0.301,0.301
192.524,26.397,1,0.559,0.559
192.592,15.748,1,0.607,0.607
192.662,15.091,1,0.576,0.576
192.730,15.091,1,0.411,0.411
197.093,21.515,1,0.357,0.357
197.158,24.588,1,0.482,0.482
197.223,24.588,1,0.494,0.494
197.289,17.872,1,0.446,0.446
197.359,19.541,1,0.380,0.380
197.427,19.541,1,0.437,0.437
197.497,11.118,1,0.572,0.572
197.564,73.164,1,0.657,0.657
197.630,73.164,1,0.699,0.699
197.697,61.200,1,0.682,0.682
202.677,19.434,1,0.209,0.209
206.372,5.253,1,0.229,0.229
206.440,3.755,1,0.293,0.293
206.504,3.755,1,0.427,0.427
206.570,11.289,1,0.277,0.277
936.765,3.151,1,0.800,0.220
936.880,17.699,1,1.000,0.201
937.619,4.543,1,0.800,0.257
937.684,17.386,1,0.800,0.379
937.753,25.102,1,0.800,0.355
1013.915,10.084,1,0.800,0.267
1014.005,12.153,1,0.800,0.634
1014.073,9.436,1,0.800,0.612
1021.654,12.228,1,1.000,0.384
1021.725,12.228,1,1.000,0.451
1021.793,9.625,1,1.000,0.514
1021.858,25.186,1,0.800,0.608
1021.923,25.186,1,0.800,0.549
1021.998,20.905,1,0.800,0.357
39.421,28.249,1,0.314,0.314
39.491,23.439,1,0.384,0.384
39.562,23.439,1,0.302,0.302
39.632,17.312,1,0.319,0.319
39.701,23.629,1,0.222,0.222
39.829,16.661,1,0.261,0.261
39.895,8.167,1,0.413,0.413
39.959,8.167,1,0.427,0.427
40.022,5.712,1,0.494,0.494
40.085,5.712,1,0.508,0.508
40.149,10.327,1,0.466,0.466
40.217,6.731,1,0.357,0.357
40.284,6.731,1,0.269,0.269
40.348,16.945,1,0.228,0.228
41.144,5.429,1,0.202,0.202
41.210,62.576,1,0.254,0.254
41.275,62.576,1,0.291,0.291
41.342,57.300,1,0.278,0.278
41.408,45.353,1,0.270,0.270
41.473,45.353,1,0.245,0.245
42.068,11.111,1,0.207,0.207
42.136,7.793,1,0.204,0.204
42.464,3.975,1,0.215,0.215
42.529,7.700,1,0.219,0.219
44.457,12.478,1,0.311,0.311
44.524,9.167,1,0.330,0.330
45.963,22.541,1,0.203,0.203
46.033,15.527,1,0.243,0.243
46.101,15.638,1,0.260,0.260
48.841,21.049,1,0.249,0.249
48.909,12.571,1,0.266,0.266
51.076,7.135,1,0.243,0.243
51.145,8.636,1,0.239,0.239
51.860,19.848,1,0.252,0.252
51.930,18.040,1,0.302,0.302
51.995,18.495,1,0.291,0.291
52.064,18.495,1,0.294,0.294
52.131,9.954,1,0.297,0.297
52.196,9.596,1,0.312,0.312
52.263,9.596,1,0.303,0.303
52.330,38.365,1,0.269,0.269
52.401,30.958,1,0.262,0.262
52.469,30.958,1,0.317,0.317
52.539,29.183,1,0.395,0.395
52.604,26.070,1,0.427,0.427
52.670,26.070,1,0.397,0.397
52.735,21.854,1,0.290,0.290
53.052,15.015,1,0.275,0.275
53.117,5.459,1,0.321,0.321
53.183,5.459,1,0.303,0.303
53.247,5.076,1,0.239,0.239
54.928,6.000,1,0.235,0.235
54.999,28.382,1,0.279,0.279
55.069,28.382,1,0.356,0.356
55.136,27.452,1,0.449,0.449
55.200,21.385,1,0.483,0.483
55.267,21.385,1,0.442,0.442
55.333,19.341,1,0.353,0.353
55.397,16.421,1,0.268,0.268
65.900,18.263,1,0.215,0.215
65.964,18.263,1,0.366,0.366
66.029,23.359,1,0.384,0.384
66.118,17.886,1,0.377,0.377
66.169,17.886,1,0.545,0.545
66.238,79.995,1,0.553,0.553
66.304,68.624,1,0.302,0.302
69.659,49.452,1,0.221,0.221
69.724,39.040,1,0.237,0.237
69.790,39.040,1,0.241,0.241
69.858,38.463,1,0.236,0.236
79.598,32.500,1,0.214,0.214
79.664,32.500,1,0.271,0.271
79.727,22.700,1,0.309,0.309
79.791,17.399,1,0.296,0.296
79.853,17.399,1,0.309,0.309
79.916,20.728,1,0.395,0.395
79.980,20.728,1,0.427,0.427
80.047,21.563,1,0.395,0.395
80.116,19.076,1,0.391,0.391
80.183,19.076,1,0.378,0.378
80.251,9.944,1,0.305,0.305
80.317,13.197,1,0.231,0.231
83.863,41.026,1,0.279,0.279
83.932,39.575,1,0.245,0.245
84.068,23.844,1,0.252,0.252
160.669,9.612,1,1.000,0.755
160.735,10.871,1,0.800,0.482
160.805,6.965,1,0.800,0.343
160.874,6.965,1,0.800,0.209
161.528,16.752,1,0.800,0.228
169.207,23.424,1,0.800,0.279
169.272,23.424,1,0.800,0.263
169.336,23.318,1,0.800,0.248
169.399,18.292,1,0.800,0.238
250.263,12.608,1,0.800,0.273
250.333,4.838,1,0.800,0.407
250.402,10.129,1,0.800,0.417
250.471,10.129,1,0.800,0.327
287.815,9.465,1,0.800,0.229
287.886,9.465,1,0.800,0.221
287.953,9.656,1,0.800,0.220
289.978,13.184,1,0.800,0.235
290.047,11.783,1,0.800,0.348
290.113,8.404,1,0.800,0.456
290.179,8.404,1,0.800,0.396
290.244,16.115,1,0.800,0.415
290.310,4.818,1,0.800,0.599
290.379,4.818,1,0.800,0.424
294.642,1.781,1,0.800,0.243
294.708,10.071,1,0.800,0.299
294.773,10.071,1,0.800,0.277
327.481,31.110,1,0.205,0.205
327.548,10.961,1,0.223,0.223
328.462,40.298,1,0.210,0.210
328.531,36.852,1,0.207,0.207
328.726,28.197,1,0.283,0.283
328.797,22.655,1,0.265,0.265
329.128,21.519,1,0.254,0.254
329.192,20.448,1,0.221,0.221
330.822,12.519,1,0.248,0.248
330.887,12.519,1,0.260,0.260
330.954,5.033,1,0.299,0.299
331.023,6.344,1,0.289,0.289
331.880,22.653,1,0.233,0.233
331.945,22.468,1,0.313,0.313
332.009,10.522,1,0.314,0.314
332.073,10.522,1,0.280,0.280
332.140,29.747,1,0.223,0.223
332.341,23.330,1,0.234,0.234
332.411,13.526,1,0.207,0.207
338.289,35.848,1,0.260,0.260
339.010,12.532,1,0.235,0.235
339.079,12.532,1,0.220,0.220
340.900,7.744,1,0.224,0.224
340.967,7.744,1,0.300,0.300
341.032,20.991,1,0.354,0.354
341.098,15.578,1,0.362,0.362
341.165,15.578,1,0.322,0.322
341.234,13.246,1,0.286,0.286
341.306,8.570,1,0.248,0.248
341.378,8.570,1,0.221,0.221
355.158,46.459,1,0.277,0.277
355.225,41.241,1,0.295,0.295
355.293,34.159,1,0.250,0.250
355.363,34.159,1,0.229,0.229
355.429,24.614,1,0.202,0.202
355.494,3.865,1,0.202,0.202
362.529,6.323,1,0.216,0.216
363.597,64.363,1,0.312,0.312
363.660,64.363,1,0.486,0.486
363.744,43.928,1,0.643,0.643
0.969,0.892,1,0.000,0.000
1.068,35.778,1,0.000,0.000
1.174,29.543,1,0.000,0.000
1.272,25.670,1,0.000,0.000
1.374,23.112,1,0.000,0.000
1.476,15.078,1,0.000,0.000
1.580,19.257,1,0.000,0.000
1.681,14.532,1,0.000,0.000
1.784,14.244,1,0.000,0.000
1.888,10.689,1,0.000,0.000
1.988,8.241,1,0.000,0.000
2.090,5.066,1,0.000,0.000
2.192,3.976,1,0.000,0.000
2.290,3.988,1,0.000,0.000
2.390,16.888,1,0.000,0.000
2.493,10.525,1,0.000,0.000
2.595,9.550,1,0.000,0.000
2.696,12.376,1,0.000,0.000
2.799,6.120,1,0.000,0.000
2.901,6.998,1,0.000,0.000
3.002,5.615,1,0.000,0.000
3.106,11.467,1,0.000,0.000
3.211,8.878,1,0.000,0.000
3.309,6.670,1,0.000,0.000
3.413,6.472,1,0.000,0.000
3.514,5.902,1,0.000,0.000
3.612,2.515,1,0.000,0.000
3.718,3.504,1,0.000,0.000
3.814,49.805,1,0.000,0.000
3.917,38.771,1,0.000,0.000
4.018,34.223,1,0.000,0.000
4.120,32.724,1,0.000,0.000
4.220,25.090,1,0.000,0.000
4.322,21.183,1,0.000,0.000
4.425,18.981,1,0.000,0.000
4.528,16.696,1,0.000,0.000
4.628,13.860,1,0.000,0.000
4.736,11.648,1,0.000,0.000
4.831,11.083,1,0.000,0.000
4.932,25.321,1,0.000,0.000
5.033,21.248,1,0.000,0.000
5.134,19.128,1,0.000,0.000
5.239,15.592,1,0.000,0.000
5.340,15.282,1,0.000,0.000
5.443,64.668,1,0.000,0.000
5.543,53.701,1,0.000,0.000
5.646,45.378,1,0.000,0.000
5.752,35.268,1,0.000,0.000
5.849,35.268,1,0.000,0.000
5.950,26.768,1,0.000,0.000
6.050,24.808,1,0.000,0.000
6.153,24.006,1,0.000,0.000
6.256,24.034,1,0.000,0.000
6.353,17.133,1,0.000,0.000
6.457,14.694,1,0.000,0.000
6.561,15.511,1,0.000,0.000
6.660,8.433,1,0.000,0.000
6.765,13.111,1,0.000,0.000
6.866,6.573,1,0.000,0.000
6.967,6.573,1,0.000,0.000
7.073,4.865,1,0.000,0.000
7.170,4.865,1,0.000,0.000
7.273,4.319,1,0.000,0.000
7.373,1.968,1,0.000,0.000
7.472,2.081,1,0.000,0.000
7.575,2.053,1,0.000,0.000
7.675,2.053,1,0.000,0.000
7.783,1.435,1,0.000,0.000
7.881,13.451,1,0.000,0.000
7.982,17.854,1,0.000,0.000
8.081,11.483,1,0.000,0.000
8.186,8.109,1,0.000,0.000
8.291,8.109,1,0.000,0.000
8.393,6.242,1,0.000,0.000
8.493,7.167,1,0.000,0.000
8.595,2.079,1,0.000,0.000
8.694,10.929,1,0.000,0.000
8.798,12.821,1,0.000,0.000
8.896,11.710,1,0.000,0.000
8.998,7.393,1,0.000,0.000
9.103,6.102,1,0.000,0.000
9.205,9.471,1,0.000,0.000
9.309,3.608,1,0.000,0.000
9.409,2.155,1,0.000,0.000
9.509,4.835,1,0.000,0.000
9.612,2.531,1,0.000,0.000
9.714,2.557,1,0.000,0.000
9.819,6.232,1,0.000,0.000
9.914,4.879,1,0.000,0.000
10.016,3.117,1,0.000,0.000
10.117,21.865,1,0.000,0.000
10.219,18.013,1,0.000,0.000
10.321,19.755,1,0.000,0.000
10.425,12.918,1,0.000,0.000
10.525,7.891,1,0.000,0.000
10.626,1.768,1,0.000,0.000
10.730,2.335,1,0.000,0.000
10.829,4.495,1,0.000,0.000
10.930,2.527,1,0.000,0.000
11.033,4.012,1,0.000,0.000
11.132,4.012,1,0.000,0.000
11.233,3.702,1,0.000,0.000
11.336,2.371,1,0.000,0.000
11.436,3.768,1,0.000,0.000
11.541,4.949,1,0.000,0.000
11.643,4.949,1,0.000,0.000
11.747,49.199,1,0.000,0.000
11.852,41.237,1,0.000,0.000
11.952,38.142,1,0.000,0.000
12.053,29.095,1,0.000,0.000
12.156,24.017,1,0.000,0.000
12.257,29.425,1,0.000,0.000
12.363,17.467,1,0.000,0.000
12.463,15.072,1,0.000,0.000
12.565,15.125,1,0.000,0.000
12.666,13.449,1,0.000,0.000
12.767,6.030,1,0.000,0.000
12.875,7.938,1,0.000,0.000
12.971,7.769,1,0.000,0.000
13.074,30.196,1,0.000,0.000
13.174,26.255,1,0.000,0.000
13.279,23.407,1,0.000,0.000
13.386,17.389,1,0.000,0.000
13.481,21.694,1,0.000,0.000
13.582,14.533,1,0.000,0.000
13.684,14.049,1,0.000,0.000
13.784,10.097,1,0.000,0.000
13.884,14.236,1,0.000,0.000
13.985,8.543,1,0.000,0.000
14.087,3.666,1,0.000,0.000
14.189,8.181,1,0.000,0.000
14.291,6.978,1,0.000,0.000
14.398,13.365,1,0.000,0.000
14.494,8.418,1,0.000,0.000
14.599,6.340,1,0.000,0.000
14.700,6.032,1,0.000,0.000
14.803,6.941,1,0.000,0.000
14.907,4.985,1,0.000,0.000
15.005,3.512,1,0.000,0.000
15.107,5.163,1,0.000,0.000
15.209,1.917,1,0.000,0.000
15.309,0.993,1,0.000,0.000
15.414,3.130,1,0.000,0.000
15.516,2.696,1,0.000,0.000
15.621,2.692,1,0.000,0.000
15.724,24.460,1,0.000,0.000
15.825,15.477,1,0.000,0.000
15.928,14.140,1,0.000,0.000
16.031,18.957,1,0.000,0.000
16.131,14.983,1,0.000,0.000
16.235,10.121,1,0.000,0.000
16.336,7.405,1,0.000,0.000
16.439,2.655,1,0.000,0.000
16.535,10.583,1,0.000,0.000
16.639,7.236,1,0.000,0.000
16.742,10.120,1,0.000,0.000
16.842,7.814,1,0.000,0.000
16.946,5.405,1,0.000,0.000
17.044,7.864,1,0.000,0.000
17.148,6.509,1,0.000,0.000
17.254,3.858,1,0.000,0.000
17.353,5.647,1,0.000,0.000
17.458,5.732,1,0.000,0.000
17.555,2.559,1,0.000,0.000
17.656,3.237,1,0.000,0.000
17.760,38.788,1,0.000,0.000
17.859,34.919,1,0.000,0.000
17.965,32.873,1,0.000,0.000
18.067,29.743,1,0.000,0.000
18.167,15.978,1,0.000,0.000
18.267,19.957,1,0.000,0.000
18.377,14.812,1,0.000,0.000
18.481,12.787,1,0.000,0.000
18.581,10.565,1,0.000,0.000
18.682,51.201,1,0.000,0.000
18.783,46.103,1,0.000,0.000
18.884,37.247,1,0.000,0.000
18.989,33.679,1,0.000,0.000
19.086,25.296,1,0.000,0.000
19.189,20.927,1,0.000,0.000
19.291,32.416,1,0.000,0.000
19.391,30.029,1,0.000,0.000
19.497,26.352,1,0.000,0.000
19.597,19.573,1,0.000,0.000
19.700,19.980,1,0.000,0.000
19.801,14.050,1,0.000,0.000
19.903,16.262,1,0.000,0.000
20.008,9.973,1,0.000,0.000
20.105,17.147,1,0.000,0.000
20.210,6.520,1,0.000,0.000
20.310,9.539,1,0.000,0.000
20.410,3.313,1,0.000,0.000
20.515,51.491,1,0.000,0.000
20.615,35.579,1,0.000,0.000
20.718,35.579,1,0.000,0.000
20.820,29.313,1,0.000,0.000
20.919,24.230,1,0.000,0.000
21.022,20.001,1,0.000,0.000
21.126,21.750,1,0.000,0.000
21.230,18.451,1,0.000,0.000
21.333,30.292,1,0.000,0.000
21.432,26.459,1,0.000,0.000
21.536,27.013,1,0.000,0.000
21.639,16.892,1,0.000,0.000
21.738,16.892,1,0.000,0.000
21.843,15.651,1,0.000,0.000
21.945,14.253,1,0.000,0.000
22.049,14.349,1,0.000,0.000
22.149,10.530,1,0.000,0.000
22.249,9.681,1,0.000,0.000
22.355,9.134,1,0.000,0.000
22.456,7.756,1,0.000,0.000
22.559,4.693,1,0.000,0.000
22.657,42.205,1,0.000,0.000
22.760,34.156,1,0.000,0.000
22.860,26.232,1,0.000,0.000
22.961,25.776,1,0.000,0.000
23.065,22.202,1,0.000,0.000
23.165,16.871,1,0.000,0.000
23.268,14.789,1,0.000,0.000
23.369,9.832,1,0.000,0.000
23.473,15.396,1,0.000,0.000
23.573,4.877,1,0.000,0.000
23.676,8.830,1,0.000,0.000
23.778,6.650,1,0.000,0.000
23.880,4.080,1,0.000,0.000
23.981,6.813,1,0.000,0.000
24.086,6.675,1,0.000,0.000
24.185,32.182,1,0.000,0.000
24.285,28.093,1,0.000,0.000
24.388,21.218,1,0.000,0.000
24.489,22.162,1,0.000,0.000
24.589,16.626,1,0.000,0.000
24.693,9.070,1,0.000,0.000
24.792,9.070,1,0.000,0.000
24.898,10.594,1,0.000,0.000
24.996,8.373,1,0.000,0.000
25.100,10.537,1,0.000,0.000
25.199,9.174,1,0.000,0.000
25.302,9.470,1,0.000,0.000
25.403,9.021,1,0.000,0.000
25.504,5.359,1,0.000,0.000
25.608,8.024,1,0.000,0.000
25.709,6.236,1,0.000,0.000
25.812,4.234,1,0.000,0.000
25.912,12.638,1,0.000,0.000
26.015,4.961,1,0.000,0.000
26.119,4.977,1,0.000,0.000
26.223,7.137,1,0.000,0.000
26.323,3.955,1,0.000,0.000
26.428,32.759,1,0.000,0.000
26.527,28.776,1,0.000,0.000
26.632,24.343,1,0.000,0.000
26.727,17.168,1,0.000,0.000
26.828,14.651,1,0.000,0.000
26.929,17.339,1,0.000,0.000
27.034,13.400,1,0.000,0.000
27.134,13.400,1,0.000,0.000
27.238,8.002,1,0.000,0.000
27.341,11.477,1,0.000,0.000
27.440,10.382,1,0.000,0.000
27.543,4.468,1,0.000,0.000
27.654,1.387,1,0.000,0.000
27.752,1.387,1,0.000,0.000
27.853,11.680,1,0.000,0.000
27.952,12.154,1,0.000,0.000
28.054,15.379,1,0.000,0.000
28.162,10.126,1,0.000,0.000
28.258,13.922,1,0.000,0.000
28.362,10.014,1,0.000,0.000
28.463,5.769,1,0.000,0.000
28.566,7.355,1,0.000,0.000
28.674,2.945,1,0.000,0.000
28.772,10.451,1,0.000,0.000
28.876,4.363,1,0.000,0.000
28.975,4.363,1,0.000,0.000
29.077,6.286,1,0.000,0.000
29.181,19.854,1,0.000,0.000
29.278,29.974,1,0.000,0.000
29.379,23.800,1,0.000,0.000
29.480,12.879,1,0.000,0.000
29.585,20.623,1,0.000,0.000
70.939,8.332,1,0.800,0.251
71.008,43.631,1,0.800,0.222
71.139,38.690,1,0.800,0.224
71.205,37.652,1,0.800,0.301
71.272,29.074,1,0.800,0.249
96.802,23.048,1,0.800,0.307
98.577,2.063,1,0.800,0.306
98.643,56.305,1,0.800,0.270
134.089,51.877,1,0.800,0.248
134.155,47.375,1,0.800,0.247
135.879,4.183,1,0.800,0.217
135.945,5.661,1,0.800,0.306
136.011,5.661,1,0.800,0.295
136.076,20.345,1,0.800,0.277
136.141,18.706,1,0.800,0.226
140.507,49.050,1,0.261,0.261
140.573,41.001,1,0.233,0.233
140.640,36.932,1,0.201,0.201
140.709,36.932,1,0.221,0.221
140.775,32.049,1,0.206,0.206
140.913,26.684,1,0.204,0.204
140.978,25.848,1,0.209,0.209
141.045,11.482,1,0.204,0.204
145.339,20.339,1,0.261,0.261
145.411,26.629,1,0.309,0.309
145.478,20.193,1,0.318,0.318
145.551,16.672,1,0.246,0.246
145.621,16.672,1,0.202,0.202
146.214,10.096,1,0.201,0.201
146.279,18.518,1,0.204,0.204
152.050,27.382,1,0.254,0.254
152.119,27.382,1,0.324,0.324
152.189,26.605,1,0.358,0.358
152.259,26.163,1,0.378,0.378
152.331,26.163,1,0.387,0.387
152.397,21.455,1,0.393,0.393
152.462,23.010,1,0.394,0.394
152.529,23.010,1,0.361,0.361
152.596,21.240,1,0.310,0.310
152.662,15.120,1,0.308,0.308
164.842,6.779,1,0.225,0.225
164.911,6.779,1,0.252,0.252
164.985,8.062,1,0.280,0.280
165.055,14.817,1,0.314,0.314
165.122,14.817,1,0.316,0.316
165.189,18.022,1,0.289,0.289
165.255,18.861,1,0.316,0.316
165.380,14.065,1,0.411,0.411
165.447,6.507,1,0.455,0.455
165.530,6.507,1,0.363,0.363
165.578,4.388,1,0.268,0.268
167.750,32.021,1,0.214,0.214
167.816,32.021,1,0.232,0.232
167.880,27.804,1,0.225,0.225
167.945,29.813,1,0.271,0.271
168.009,29.813,1,0.263,0.263
168.074,27.251,1,0.287,0.287
168.138,27.251,1,0.290,0.290
168.204,14.107,1,0.275,0.275
168.269,21.423,1,0.242,0.242
168.403,12.539,1,0.226,0.226
168.474,34.353,1,0.276,0.276
168.544,35.296,1,0.262,0.262
168.614,35.296,1,0.216,0.216
169.077,13.076,1,0.210,0.210
169.141,35.264,1,0.211,0.211
169.992,28.628,1,0.375,0.375
170.057,17.962,1,0.379,0.379
176.908,20.419,1,0.284,0.284
176.973,8.806,1,0.356,0.356
177.039,8.806,1,0.393,0.393
177.104,6.675,1,0.424,0.424
177.169,6.468,1,0.454,0.454
177.235,6.468,1,0.419,0.419
177.305,9.510,1,0.359,0.359
177.375,11.553,1,0.337,0.337
177.443,21.849,1,0.302,0.302
28.837,39.441,1,0.800,0.000
28.886,39.441,1,0.800,0.000
28.936,30.773,1,0.800,0.000
28.987,30.773,1,0.800,0.000
29.036,27.188,1,0.800,0.000
29.086,27.188,1,0.800,0.000
29.136,21.748,1,0.800,0.000
29.186,21.748,1,0.800,0.000
38.136,7.450,1,0.800,0.000
38.186,7.450,1,0.800,0.000
38.235,7.621,1,0.800,0.000
38.286,7.621,1,0.800,0.000
38.336,2.990,1,0.800,0.000
38.386,2.990,1,0.800,0.000
38.436,45.802,1,0.800,0.000
38.487,45.802,1,0.800,0.000
38.536,40.266,1,0.800,0.000
38.586,40.266,1,0.800,0.000
38.636,27.337,1,0.800,0.000
38.686,27.337,1,0.800,0.000
38.736,30.663,1,0.800,0.000
38.785,30.663,1,0.800,0.000
38.836,25.023,1,0.800,0.000
38.886,25.023,1,0.800,0.000
38.936,19.006,1,0.800,0.000
38.986,19.006,1,0.800,0.000
39.035,15.965,1,0.800,0.000
39.086,15.965,1,0.800,0.000
39.136,27.072,1,0.800,0.000
39.186,27.072,1,0.800,0.000
39.236,26.819,1,0.800,0.000
39.286,26.819,1,0.800,0.000
39.336,15.052,1,0.800,0.000
39.385,15.052,1,0.800,0.000
39.435,14.047,1,0.800,0.000
39.486,14.047,1,0.800,0.000
39.536,16.841,1,0.800,0.000
39.586,16.841,1,0.800,0.000
39.636,16.000,1,0.800,0.000
39.687,16.000,1,0.800,0.000
39.736,13.040,1,0.800,0.000
39.786,13.040,1,0.800,0.000
39.836,11.603,1,0.800,0.000
39.886,11.603,1,0.800,0.000
39.936,9.252,1,0.800,0.000
39.986,9.252,1,0.800,0.000
40.036,3.336,1,0.800,0.000
40.086,3.336,1,0.800,0.000
42.436,5.150,1,0.800,0.000
42.487,5.150,1,0.800,0.000
42.536,7.722,1,0.800,0.000
42.586,7.722,1,0.800,0.000
42.636,7.108,1,0.800,0.000
42.686,7.108,1,0.800,0.000
42.736,2.440,1,0.800,0.000
42.786,2.440,1,0.800,0.000
42.836,5.550,1,0.800,0.000
42.886,5.550,1,0.800,0.000
42.936,0.550,1,0.800,0.000
42.988,0.550,1,0.800,0.000
43.036,2.862,1,0.800,0.000
43.086,2.862,1,0.800,0.000
43.136,1.944,1,1.000,0.000
43.186,1.944,1,1.000,0.000
43.236,1.741,1,1.000,0.000
43.286,1.741,1,1.000,0.000
43.336,4.411,1,1.000,0.000
43.386,4.411,1,1.000,0.000
43.436,5.474,1,1.000,0.000
43.486,5.474,1,1.000,0.000
43.536,5.725,1,1.000,0.000
43.586,5.725,1,1.000,0.000
43.636,1.543,1,1.000,0.000
43.686,1.543,1,1.000,0.000
43.736,4.688,1,1.000,0.000
43.786,4.688,1,1.000,0.000
43.836,27.693,1,0.800,0.000
43.886,27.693,1,0.800,0.000
43.936,23.705,1,0.800,0.000
43.987,23.705,1,0.800,0.000
44.036,19.815,1,0.800,0.000
44.086,19.815,1,0.800,0.000
44.136,17.092,1,0.800,0.000
44.186,17.092,1,0.800,0.000
44.236,14.211,1,0.800,0.000
44.286,14.211,1,0.800,0.000
44.337,14.119,1,0.800,0.000
44.386,14.119,1,0.800,0.000
44.436,9.193,1,0.800,0.000
44.487,9.193,1,0.800,0.000
44.536,7.548,1,0.800,0.000
44.586,7.548,1,0.800,0.000
44.636,11.282,1,0.800,0.000
44.687,11.282,1,0.800,0.000
44.736,9.106,1,0.800,0.000
44.786,9.106,1,0.800,0.000
44.836,30.511,1,0.800,0.000
44.887,30.511,1,0.800,0.000
44.936,27.067,1,0.800,0.000
44.987,27.067,1,0.800,0.000
45.036,23.144,1,0.800,0.000
45.086,23.144,1,0.800,0.000
45.136,19.959,1,0.800,0.000
45.185,19.959,1,0.800,0.000
45.236,19.622,1,0.800,0.000
45.285,19.622,1,0.800,0.000
45.335,54.925,1,0.800,0.000
45.386,54.925,1,0.800,0.000
45.435,48.655,1,0.800,0.000
45.486,48.655,1,0.800,0.000
45.536,35.721,1,0.800,0.000
45.587,35.721,1,0.800,0.000
45.636,30.926,1,0.800,0.000
45.686,30.926,1,0.800,0.000
45.736,30.930,1,0.800,0.000
45.786,30.930,1,0.800,0.000
45.836,24.572,1,0.800,0.000
45.886,24.572,1,0.800,0.000
45.936,24.060,1,0.800,0.000
45.988,24.060,1,0.800,0.000
46.036,17.343,1,0.800,0.000
46.086,17.343,1,0.800,0.000
46.137,25.205,1,0.800,0.000
46.186,25.205,1,0.800,0.000
46.236,20.677,1,0.800,0.000
46.286,20.677,1,0.800,0.000
46.336,16.199,1,0.800,0.000
46.386,16.199,1,0.800,0.000
46.436,17.826,1,0.800,0.000
46.486,17.826,1,0.800,0.000
46.537,12.684,1,0.800,0.000
46.586,12.684,1,0.800,0.000
46.636,11.094,1,0.800,0.000
46.686,11.094,1,0.800,0.000
46.736,12.354,1,0.800,0.000
46.786,12.354,1,0.800,0.000
46.836,10.106,1,0.800,0.000
46.887,10.106,1,0.800,0.000
46.938,6.224,1,0.800,0.000
46.987,6.224,1,0.800,0.000
47.036,24.442,1,0.800,0.000
47.086,24.442,1,0.800,0.000
47.136,23.696,1,0.800,0.000
47.186,23.696,1,0.800,0.000
47.236,20.345,1,0.800,0.000
47.286,20.345,1,0.800,0.000
47.337,13.599,1,0.800,0.000
47.387,13.599,1,0.800,0.000
47.437,12.234,1,0.800,0.000
47.487,12.234,1,0.800,0.000
47.536,15.552,1,0.800,0.000
47.586,15.552,1,0.800,0.000
47.636,12.538,1,0.800,0.000
47.686,12.538,1,0.800,0.000
47.736,7.546,1,0.800,0.000
47.786,7.546,1,0.800,0.000
47.836,10.125,1,0.800,0.000
47.888,10.125,1,0.800,0.000
47.936,8.965,1,0.800,0.000
47.987,8.965,1,0.800,0.000
48.036,5.899,1,0.800,0.000
48.086,5.899,1,0.800,0.000
48.136,9.097,1,0.800,0.000
48.186,9.097,1,0.800,0.000
48.236,2.376,1,0.800,0.000
48.286,2.376,1,0.800,0.000
48.336,5.023,1,0.800,0.000
48.386,5.023,1,0.800,0.000
48.436,27.561,1,0.800,0.000
48.486,27.561,1,0.800,0.000
48.537,26.419,1,0.800,0.000
48.586,26.419,1,0.800,0.000
48.636,26.482,1,0.800,0.000
48.686,26.482,1,0.800,0.000
48.737,18.972,1,0.800,0.000
48.786,18.972,1,0.800,0.000
48.836,17.394,1,0.800,0.000
48.886,17.394,1,0.800,0.000
48.936,12.745,1,0.800,0.000
48.988,12.745,1,0.800,0.000
49.036,15.552,1,0.800,0.000
50.486,14.215,1,0.800,0.000
50.536,12.551,1,0.800,0.000
50.585,12.551,1,0.800,0.000
50.636,4.814,1,0.800,0.000
50.686,4.814,1,0.800,0.000
50.736,8.978,1,0.800,0.000
50.786,8.978,1,0.800,0.000
50.836,7.869,1,0.800,0.000
50.886,7.869,1,0.800,0.000
50.936,21.663,1,0.800,0.000
50.987,21.663,1,0.800,0.000
51.036,18.100,1,0.800,0.000
51.086,18.100,1,0.800,0.000
51.136,12.526,1,0.800,0.000
51.186,12.526,1,0.800,0.000
51.236,11.106,1,0.800,0.000
51.287,11.106,1,0.800,0.000
51.337,12.978,1,0.800,0.000
51.386,12.978,1,0.800,0.000
51.436,8.695,1,0.800,0.000
51.486,8.695,1,0.800,0.000
51.536,36.774,1,0.800,0.000
51.586,36.774,1,0.800,0.000
51.636,31.674,1,0.800,0.000
51.686,31.674,1,0.800,0.000
51.736,29.521,1,0.800,0.000
