t_sec,v_raw,v_limited,estop_scale,fatigue_scale,joint_name
1370.236,0.0000,0.0000,1.000,1.000,shoulder_lift
1370.286,0.0009,0.0009,1.000,1.000,shoulder_lift
1370.336,0.0010,0.0010,1.000,1.000,shoulder_lift
1370.386,0.0021,0.0021,1.000,1.000,shoulder_lift
1370.436,0.0038,0.0038,1.000,1.000,shoulder_lift
1370.486,0.0049,0.0049,1.000,1.000,shoulder_lift
1370.536,0.0079,0.0079,1.000,1.000,shoulder_lift
1370.586,0.0070,0.0070,1.000,1.000,shoulder_lift
1370.636,0.0087,0.0087,1.000,1.000,shoulder_lift
1370.687,0.0116,0.0116,1.000,1.000,shoulder_lift
1370.736,0.0151,0.0151,1.000,1.000,shoulder_lift
1370.787,0.0130,0.0130,1.000,1.000,shoulder_lift
1370.837,0.0140,0.0140,1.000,1.000,shoulder_lift
1370.886,0.0142,0.0142,1.000,1.000,shoulder_lift
1370.936,0.0122,0.0122,1.000,1.000,shoulder_lift
1370.986,0.0126,0.0126,1.000,1.000,shoulder_lift
1371.036,0.0135,0.0135,1.000,1.000,shoulder_lift
1371.086,0.0205,0.0205,1.000,1.000,shoulder_lift
1371.136,0.0178,0.0178,1.000,1.000,shoulder_lift
1371.186,0.0356,0.0356,1.000,1.000,shoulder_lift
1371.237,0.0410,0.0410,1.000,1.000,shoulder_lift
1371.286,0.0319,0.0319,1.000,1.000,shoulder_lift
1371.336,0.0263,0.0263,1.000,1.000,shoulder_lift
1371.387,0.0335,0.0335,1.000,1.000,shoulder_lift
1371.437,0.0951,0.0835,1.000,1.000,shoulder_lift
1371.486,0.2262,0.1335,1.000,1.000,shoulder_lift
1371.536,0.2110,0.1835,1.000,1.000,shoulder_lift
1371.586,0.3078,0.2335,1.000,1.000,shoulder_lift
1371.636,0.3735,0.2835,1.000,1.000,shoulder_lift
1371.686,0.4304,0.3335,1.000,1.000,shoulder_lift
1371.736,0.3823,0.3823,1.000,1.000,shoulder_lift
1371.786,0.3874,0.3874,1.000,1.000,shoulder_lift
1371.836,0.3496,0.3496,1.000,1.000,shoulder_lift
1371.886,0.2895,0.2996,1.000,1.000,shoulder_lift
1371.937,0.2686,0.2686,1.000,1.000,shoulder_lift
1371.986,0.2268,0.2268,1.000,1.000,shoulder_lift
1372.036,0.2391,0.2391,1.000,1.000,shoulder_lift
1372.086,0.2652,0.2652,1.000,1.000,shoulder_lift
1372.136,0.2267,0.2267,1.000,1.000,shoulder_lift
1372.187,0.1904,0.1904,1.000,1.000,shoulder_lift
1372.237,0.1534,0.1534,1.000,1.000,shoulder_lift
1372.286,0.1275,0.1275,1.000,1.000,shoulder_lift
1372.336,0.1066,0.1066,1.000,1.000,shoulder_lift
1372.387,0.0897,0.0897,1.000,1.000,shoulder_lift
1372.436,0.0725,0.0725,1.000,1.000,shoulder_lift
1372.486,0.0606,0.0606,1.000,1.000,shoulder_lift
1372.536,0.0507,0.0507,1.000,1.000,shoulder_lift
1372.586,0.0423,0.0423,1.000,1.000,shoulder_lift
1372.636,0.0341,0.0341,1.000,1.000,shoulder_lift
1372.686,0.0288,0.0288,1.000,1.000,shoulder_lift
1372.736,0.0240,0.0240,1.000,1.000,shoulder_lift
1372.786,0.0203,0.0203,1.000,1.000,shoulder_lift
1372.837,0.0163,0.0163,1.000,1.000,shoulder_lift
1372.886,0.0137,0.0137,1.000,1.000,shoulder_lift
1372.936,0.0116,0.0116,1.000,1.000,shoulder_lift
1372.986,0.0102,0.0102,1.000,1.000,shoulder_lift
1373.036,0.0082,0.0082,1.000,1.000,shoulder_lift
1373.086,0.0068,0.0068,1.000,1.000,shoulder_lift
1373.136,0.0060,0.0060,1.000,1.000,shoulder_lift
1373.187,0.0050,0.0050,1.000,1.000,shoulder_lift
1373.237,0.0039,0.0039,1.000,1.000,shoulder_lift
1373.286,0.0031,0.0031,1.000,1.000,shoulder_lift
1373.336,0.0025,0.0025,1.000,1.000,shoulder_lift
1373.386,0.0023,0.0023,1.000,1.000,shoulder_lift
1373.436,0.0018,0.0018,1.000,1.000,shoulder_lift
1373.486,0.0015,0.0015,1.000,1.000,shoulder_lift
1373.536,0.0011,0.0011,1.000,1.000,shoulder_lift
1373.586,0.0008,0.0008,1.000,1.000,shoulder_lift
1373.637,0.0007,0.0007,1.000,1.000,shoulder_lift
1373.686,0.0005,0.0005,1.000,1.000,shoulder_lift
1373.736,0.0005,0.0005,1.000,1.000,shoulder_lift
1373.787,0.0005,0.0005,1.000,1.000,shoulder_lift
1373.837,0.0003,0.0003,1.000,1.000,shoulder_lift
1373.886,0.0002,0.0002,1.000,1.000,shoulder_lift
1373.937,0.0000,0.0000,1.000,1.000,shoulder_lift
1373.986,0.0001,0.0001,1.000,1.000,shoulder_lift
1374.036,0.0001,0.0001,1.000,1.000,shoulder_lift
1374.086,0.0001,0.0001,1.000,1.000,shoulder_lift
1374.136,-0.0001,-0.0001,1.000,1.000,shoulder_lift
1374.186,0.0000,0.0000,1.000,1.000,shoulder_lift
